"","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"218","2100 SUITLAND TERRACE SE WASHINGTON, DC 20020 UNITED STATES",38.8628412,-76.9484039,38.8627912,38.8628912,-76.9484539,-76.9483539
"219","1500 SWANN STREET NW WASHINGTON, DC 20009 UNITED STATES",38.914751,-77.034701,38.914701,38.914801,-77.034751,-77.034651
"220","3200 14TH STREET NW WASHINGTON, DC 20010 UNITED STATES",38.9298383,-77.0332938,38.9297883,38.9298883,-77.0333438,-77.0332438
"221","6200 CLAY STREET NE WASHINGTON, DC 20019 UNITED STATES",38.89316085,-76.9120661326152,38.8930491,38.8932018,-76.9121246,-76.9120247
"222","1500 BENNING ROAD NE WASHINGTON, DC 20002 UNITED STATES",38.9002011,-76.9818082,38.9001511,38.9002511,-76.9818582,-76.9817582
"223","800 KENILWORTH AVENUE NE WASHINGTON, DC 20019 UNITED STATES",38.90139615,-76.9462518060996,38.9008783,38.9018912,-76.9465604,-76.9452673
"224","2300 PENNSYLVANIA AVENUE SE WASHINGTON, DC 20020 UNITED STATES",38.87451365,-76.9718408423405,38.874468,38.874646,-76.9720073,-76.971722
"225","2400 18TH STREET NW WASHINGTON, DC 20009 UNITED STATES",38.92069,-77.042162,38.92064,38.92074,-77.042212,-77.042112
"226","2700 NAYLOR ROAD SE WASHINGTON, DC 20020 UNITED STATES",38.857876,-76.967762,38.857826,38.857926,-76.967812,-76.967712
"227","800 KENILWORTH AVENUE NE WASHINGTON, DC 20019 UNITED STATES",38.90139615,-76.9462518060996,38.9008783,38.9018912,-76.9465604,-76.9452673
"228","600 24TH STREET NW WASHINGTON, DC 20037 UNITED STATES",38.8980366,-77.0514423,38.8979114,38.89832,-77.051443,-77.0514407
"229","1100 4TH STREET SW WASHINGTON, DC 20024 UNITED STATES",38.8774173,-77.0172181,38.8773673,38.8774673,-77.0172681,-77.0171681
"230","1300 G STREET SE WASHINGTON, DC 20003 UNITED STATES",38.881338,-76.987329,38.881288,38.881388,-76.987379,-76.987279
"231","1500 20TH STREET NW WASHINGTON, DC 20036 UNITED STATES",38.910266,-77.044992,38.910216,38.910316,-77.045042,-77.044942
"232","600 MISSISSIPPI AVENUE SE WASHINGTON, DC 20032 UNITED STATES",38.837691,-76.998355,38.837641,38.837741,-76.998405,-76.998305
"233","500 FLORIDA AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.9148717,-77.0190991535178,38.9148001,38.9149629,-77.0191297,-77.019053
"234","1900 FENDALL STREET SE WASHINGTON, DC 20020 UNITED STATES",38.865623,-76.97948,38.865573,38.865673,-76.97953,-76.97943
"235","100 45TH STREET NE WASHINGTON, DC 20019 UNITED STATES",38.8912431010753,-76.937863389782,38.891193101075,38.891293101075,-76.937913389782,-76.937813389782
"236","1100 K STREET SE WASHINGTON, DC 20003 UNITED STATES",38.8785253,-76.9913356,38.8784753,38.8785753,-76.9913856,-76.9912856
"237","2100 NEW YORK AVENUE NE WASHINGTON, DC 20002 UNITED STATES",38.9178456,-76.9741705332775,38.9175401,38.918142,-76.974937,-76.9739846
"238","2500 11TH STREET NW WASHINGTON, DC 20001 UNITED STATES",38.922552,-77.027141,38.922502,38.922602,-77.027191,-77.027091
"239","2500 11TH STREET NW WASHINGTON, DC 20001 UNITED STATES",38.922552,-77.027141,38.922502,38.922602,-77.027191,-77.027091
"240","1800 H STREET NE WASHINGTON, DC 20002 UNITED STATES",38.90037265,-76.977378512794,38.9003173,38.9004066,-76.9774055,-76.9773501
"241","1500 F STREET NE WASHINGTON, DC 20002 UNITED STATES",38.896751,-76.983487,38.896701,38.896801,-76.983537,-76.983437
"242","1100 K STREET SE WASHINGTON, DC 20003 UNITED STATES",38.8785253,-76.9913356,38.8784753,38.8785753,-76.9913856,-76.9912856
"243","3400 16TH STREET NW WASHINGTON, DC 20010 UNITED STATES",38.933411,-77.036561,38.933361,38.933461,-77.036611,-77.036511
"244","1200 MOUNT OLIVET ROAD NE WASHINGTON, DC 20002 UNITED STATES",38.910224,-76.984804,38.910174,38.910274,-76.984854,-76.984754
"245","3100 FORT LINCOLN DRIVE NE WASHINGTON, DC 20018 UNITED STATES",38.9228522,-76.9577138,38.9213378,38.9243352,-76.9595913,-76.9555072
"246","1300 9TH STREET NW WASHINGTON, DC 20001 UNITED STATES",38.9073722,-77.0242011885766,38.9073367,38.907393,-77.0242859,-77.0241159
"247","1400 SPRING ROAD NW WASHINGTON, DC 20010 UNITED STATES",38.93695465,-77.0332039688313,38.9368018,38.9371033,-77.0332761,-77.0331322
"248","1400 H STREET NE WASHINGTON, DC 20002 UNITED STATES",38.900279,-76.985346,38.900229,38.900329,-76.985396,-76.985296
"249","600 T STREET NW WASHINGTON, DC 20001 UNITED STATES",38.915915,-77.017254,38.915792,38.915951,-77.018553,-77.0159712
"250","4400 C STREET SE WASHINGTON, DC 20019 UNITED STATES",38.886591,-76.944878,38.886541,38.886641,-76.944928,-76.944828
"251","1300 PENNSYLVANIA AVENUE SE WASHINGTON, DC 20003 UNITED STATES",38.8816744,-76.9881136,38.8816244,38.8817244,-76.9881636,-76.9880636
"252","2900 7TH STREET NE WASHINGTON, DC 20017 UNITED STATES",38.9266386,-76.9963451,38.9265886,38.9266886,-76.9963951,-76.9962951
"253","2900 7TH STREET NE WASHINGTON, DC 20017 UNITED STATES",38.9266386,-76.9963451,38.9265886,38.9266886,-76.9963951,-76.9962951
"254","5600 7TH STREET NW WASHINGTON, DC 20011 UNITED STATES",38.957568,-77.022477,38.957518,38.957618,-77.022527,-77.022427
"255","600 RITTENHOUSE STREET NW WASHINGTON, DC 20011 UNITED STATES",38.96475845,-77.0212323934115,38.9647066,38.9648306,-77.0212681,-77.0211962
"256","200 N STREET SW WASHINGTON, DC 20024 UNITED STATES",38.874571,-77.015866,38.874521,38.874621,-77.015916,-77.015816
"257","500 FLORIDA AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.9148717,-77.0190991535178,38.9148001,38.9149629,-77.0191297,-77.019053
"258","1500 F STREET NE WASHINGTON, DC 20002 UNITED STATES",38.896751,-76.983487,38.896701,38.896801,-76.983537,-76.983437
"259","4200 4TH STREET SE WASHINGTON, DC 20032 UNITED STATES",38.829082,-77.000462,38.829032,38.829132,-77.000512,-77.000412
"260","1600 W STREET SE WASHINGTON, DC 20020 UNITED STATES",38.863666,-76.982501,38.863616,38.863716,-76.982551,-76.982451
"261","1000 H STREET NE WASHINGTON, DC 20002 UNITED STATES",38.9003634,-76.9924934,38.9003134,38.9004134,-76.9925434,-76.9924434
"262","2000 19TH PL SE WASHINGTON, DC 20020 UNITED STATES",38.8645995859172,-76.9774467772427,38.864549585917,38.864649585917,-76.977496777243,-76.977396777243
"263","1900 19TH PLACE SE WASHINGTON, DC 20020 UNITED STATES",38.864907,-76.977232,38.864857,38.864957,-76.977282,-76.977182
"264","1400 RHODE ISLAND AVENUE NE WASHINGTON, DC 20018 UNITED STATES",38.925103,-76.9852869490033,38.9249969,38.9252169,-76.9854585,-76.9851304
"265","5000 BASS PLACE SE WASHINGTON, DC 20019 UNITED STATES",38.886047,-76.93033,38.885997,38.886097,-76.93038,-76.93028
"266","3000 30TH STREET SE WASHINGTON, DC 20020 UNITED STATES",38.8532817,-76.9654461001976,38.8532317,38.8533308,-76.9655417,-76.9653506
"267","2000 18TH STREET SE WASHINGTON, DC 20020 UNITED STATES",38.864567,-76.978907,38.864517,38.864617,-76.978957,-76.978857
"268","1900 D STREET SE WASHINGTON, DC 20003 UNITED STATES",38.8837444,-76.9951124,38.883741,38.883809,-76.996179,-76.9943529
"269","1500 ALABAMA AVENUE SE WASHINGTON, DC 20032 UNITED STATES",38.846214,-76.982985,38.846164,38.846264,-76.983035,-76.982935
"270","5900 PINEY BRANCH ROAD NW WASHINGTON, DC 20011 UNITED STATES",38.961814,-77.028769,38.961764,38.961864,-77.028819,-77.028719
"271","3200 GEORGIA AVENUE NW WASHINGTON, DC 20010 UNITED STATES",38.930131,-77.023493,38.930081,38.930181,-77.023543,-77.023443
"272","2000 18TH STREET SE WASHINGTON, DC 20020 UNITED STATES",38.864567,-76.978907,38.864517,38.864617,-76.978957,-76.978857
"273","1800 5TH STREET NW WASHINGTON, DC 20001 UNITED STATES",38.9142505,-77.0191071533851,38.9141968,38.914297,-77.0191569,-77.0190515
"274","2100 H STREET NE WASHINGTON, DC 20002 UNITED STATES",38.9003657,-76.973987,38.9003157,38.9004157,-76.974037,-76.973937
"275","3900 GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES",38.9388746,-77.0251728230316,38.9388351,38.9389475,-77.0253492,-77.0249963
"276","2300 AINGER PLACE SE WASHINGTON, DC 20020 UNITED STATES",38.858062,-76.973352,38.858012,38.858112,-76.973402,-76.973302
"277","1400 MORRIS ROAD SE WASHINGTON, DC 20020 UNITED STATES",38.860091,-76.987703,38.860041,38.860141,-76.987753,-76.987653
"278","100 Q STREET NW WASHINGTON, DC 20001 UNITED STATES",38.911037,-77.012321,38.910987,38.911087,-77.012371,-77.012271
"279","1200 MOUNT OLIVET ROAD NE WASHINGTON, DC 20002 UNITED STATES",38.910224,-76.984804,38.910174,38.910274,-76.984854,-76.984754
"280","6100 DIX STREET NE WASHINGTON, DC 20019 UNITED STATES",38.894539,-76.913502,38.894489,38.894589,-76.913552,-76.913452
"281","2400 ALABAMA AVENUE SE WASHINGTON, DC 20020 UNITED STATES",38.8515914,-76.9719352,38.8515198,38.851663,-76.9720452,-76.9718252
"282","1400 COLUMBIA ROAD NW WASHINGTON, DC 20009 UNITED STATES",38.927448,-77.03267,38.927398,38.927498,-77.03272,-77.03262
"283","1200 W STREET NW WASHINGTON, DC 20009 UNITED STATES",38.919099,-77.028243,38.919049,38.919149,-77.028293,-77.028193
"284","800 51ST STREET SE WASHINGTON, DC 20019 UNITED STATES",38.878412,-76.929921,38.878362,38.878462,-76.929971,-76.929871
"285","300 O STREET SW WASHINGTON, DC 20024 UNITED STATES",38.87289,-77.015885,38.87284,38.87294,-77.015935,-77.015835
"286","1300 F STREET NE WASHINGTON, DC 20002 UNITED STATES",38.89753845,-76.9881280742806,38.8974479,38.8975869,-76.9881709,-76.9880849
"287","1300 POTOMAC AVENUE SE WASHINGTON, DC 20003 UNITED STATES",38.879666,-76.987364,38.879616,38.879716,-76.987414,-76.987314
"288","1200 MORSE STREET NE WASHINGTON, DC 20002 UNITED STATES",38.90370615,-76.9887947703254,38.9035186,38.9038946,-76.9891795,-76.9885836
"289","3200 GEORGIA AVENUE NW WASHINGTON, DC 20010 UNITED STATES",38.930131,-77.023493,38.930081,38.930181,-77.023543,-77.023443
"290","1900 D STREET SE WASHINGTON, DC 20003 UNITED STATES",38.8837444,-76.9951124,38.883741,38.883809,-76.996179,-76.9943529
"291","2800 ALABAMA AVENUE SE WASHINGTON, DC 20020 UNITED STATES",38.860048,-76.966821,38.859998,38.860098,-76.966871,-76.966771
"292","400 N STREET NW WASHINGTON, DC 20001 UNITED STATES",38.907154,-77.016333,38.907104,38.907204,-77.016383,-77.016283
"293","5900 PINEY BRANCH ROAD NW WASHINGTON, DC 20011 UNITED STATES",38.961814,-77.028769,38.961764,38.961864,-77.028819,-77.028719
"294","500 FLORIDA AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.9148717,-77.0190991535178,38.9148001,38.9149629,-77.0191297,-77.019053
"295","1100 SOUTH CAPITOL STREET SW WASHINGTON, DC 20003 UNITED STATES",38.8358305,-77.007864,38.8356926,38.8362942,-77.008064,-77.0077835
"296","500 FLORIDA AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.9148717,-77.0190991535178,38.9148001,38.9149629,-77.0191297,-77.019053
"297","1200 MOUNT OLIVET ROAD NE WASHINGTON, DC 20002 UNITED STATES",38.910224,-76.984804,38.910174,38.910274,-76.984854,-76.984754
"298","1200 WYLIE STREET NE WASHINGTON, DC 20002 UNITED STATES",38.900845,-76.990083,38.900795,38.900895,-76.990133,-76.990033
"299","5900 PINEY BRANCH ROAD NW WASHINGTON, DC 20011 UNITED STATES",38.961814,-77.028769,38.961764,38.961864,-77.028819,-77.028719
"300","500 FLORIDA AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.9148717,-77.0190991535178,38.9148001,38.9149629,-77.0191297,-77.019053
"301","2800 DOUGLAS STREET NE WASHINGTON, DC 20018 UNITED STATES",38.92366385,-76.9678454917319,38.9235779,38.9237371,-76.9679041,-76.9677869
"302","UNIT MASSACHUSETTS AVENUE NE WASHINGTON, DC 20002 UNITED STATES",38.8941186,-77.0008114,38.8940787,38.8942036,-77.0010291,-77.000577
"303","300 NICHOLSON STREET NE WASHINGTON, DC 20011 UNITED STATES",38.960594,-77.002608,38.960544,38.960644,-77.002658,-77.002558
"304","300 ANACOSTIA ROAD SE WASHINGTON, DC 20019 UNITED STATES",38.8857406,-76.9538271905582,38.885663,38.8858149,-76.9539867,-76.953668
"305","3900 GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES",38.9388746,-77.0251728230316,38.9388351,38.9389475,-77.0253492,-77.0249963
"306","1100 SOUTH CAPITOL STREET SW WASHINGTON, DC 20003 UNITED STATES",38.8358305,-77.007864,38.8356926,38.8362942,-77.008064,-77.0077835
"307","3900 GEORGIA AVENUE NW WASHINGTON, DC 20011 UNITED STATES",38.9388746,-77.0251728230316,38.9388351,38.9389475,-77.0253492,-77.0249963
"308","5600 7TH STREET NW WASHINGTON, DC 20011 UNITED STATES",38.957568,-77.022477,38.957518,38.957618,-77.022527,-77.022427
"309","4900 CALL PLACE SE WASHINGTON, DC 20019 UNITED STATES",38.884883,-76.932103,38.884833,38.884933,-76.932153,-76.932053
"310","4400 E STREET SE WASHINGTON, DC 20019 UNITED STATES",38.8833602,-76.9390939824062,38.8832779,38.8834053,-76.9391673,-76.9390371
"311","2300 RAYNOLDS PLACE SE WASHINGTON, DC 20020 UNITED STATES",38.856497,-76.9748835,38.856447,38.856547,-76.9749335,-76.9748335
"312","500 FLORIDA AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.9148717,-77.0190991535178,38.9148001,38.9149629,-77.0191297,-77.019053
"313","500 FLORIDA AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.9148717,-77.0190991535178,38.9148001,38.9149629,-77.0191297,-77.019053
"314","5600 7TH STREET NW WASHINGTON, DC 20011 UNITED STATES",38.957568,-77.022477,38.957518,38.957618,-77.022527,-77.022427
"315","1800 13TH STREET NW WASHINGTON, DC 20009 UNITED STATES",38.921503,-77.0297022,38.920499,38.922427,-77.029705,-77.029677
"316","2300 PENNSYLVANIA AVENUE SE WASHINGTON, DC 20020 UNITED STATES",38.87451365,-76.9718408423405,38.874468,38.874646,-76.9720073,-76.971722
"317","1700 HALF STREET SW WASHINGTON, DC 20024 UNITED STATES",38.868119,-77.010586,38.868069,38.868169,-77.010636,-77.010536
"318","1100 SOUTH CAPITOL STREET SW WASHINGTON, DC 20003 UNITED STATES",38.8358305,-77.007864,38.8356926,38.8362942,-77.008064,-77.0077835
"319","500 PEABODY STREET NE WASHINGTON, DC 20011 UNITED STATES",38.9628844,-76.9999743636764,38.9628428,38.962972,-77.0000046,-76.9999443
"320","1800 13TH STREET NW WASHINGTON, DC 20009 UNITED STATES",38.921503,-77.0297022,38.920499,38.922427,-77.029705,-77.029677
"321","3000 VISTA STREET NE WASHINGTON, DC 20018 UNITED STATES",38.92910995,-76.9648818991012,38.9290461,38.9291796,-76.9649718,-76.9647999
"322","1000 4TH STREET SW WASHINGTON, DC 20024 UNITED STATES",38.8788402929293,-77.0174510707071,38.878790292929,38.878890292929,-77.017501070707,-77.017401070707
"323","1300 G STREET SE WASHINGTON, DC 20003 UNITED STATES",38.881338,-76.987329,38.881288,38.881388,-76.987379,-76.987279
"324","5300 8TH STREET NW WASHINGTON, DC 20011 UNITED STATES",38.9543486,-77.0241852622844,38.954318,38.9543726,-77.0242744,-77.0240961
"325","1100 4TH STREET NW WASHINGTON, DC 20001 UNITED STATES",38.903858,-77.016281,38.903808,38.903908,-77.016331,-77.016231
"326","200 19TH STREET SE WASHINGTON, DC 20003 UNITED STATES",38.887466,-76.977151,38.887416,38.887516,-76.977201,-76.977101
"327","200 NEW YORK AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.9074501,-77.0089202,38.9073584,38.9074501,-77.0091913,-77.0089202
"328","200 NEW YORK AVENUE NW WASHINGTON, DC 20001 UNITED STATES",38.9074501,-77.0089202,38.9073584,38.9074501,-77.0091913,-77.0089202
"329","5300 8TH STREET NW WASHINGTON, DC 20011 UNITED STATES",38.9543486,-77.0241852622844,38.954318,38.9543726,-77.0242744,-77.0240961
"330","600 MISSISSIPPI AVENUE SE WASHINGTON, DC 20032 UNITED STATES",38.837691,-76.998355,38.837641,38.837741,-76.998405,-76.998305
"331","3RD ST NW",44.9858276,-93.2766979,44.985271,44.986607,-93.277794,-93.275914
"332","34TH ST NW",38.9334876,-77.0663899,38.9332675,38.9334876,-77.0663899,-77.0663885
"333","49TH ST NW",38.921799,-77.096771,38.918108,38.925075,-77.096772,-77.094885
"334","300 K ST NW",34.178738,-97.139574,34.178688,34.178788,-97.139624,-97.139524
"335","1300 G ST SE",38.881338,-76.987329,38.881288,38.881388,-76.987379,-76.987279
"336","U ST NW",38.9169984,-77.0310393,38.916998,38.916999,-77.031951,-77.029621
"337","3RD ST NW",44.9858276,-93.2766979,44.985271,44.986607,-93.277794,-93.275914
"338","K ST NW",38.9025235,-77.0421925,38.9024735,38.9025735,-77.0429455,-77.0421925
"339","800 12TH ST NW",27.7802599393939,-82.6508372424242,27.780209939394,27.780309939394,-82.650887242424,-82.650787242424
"340","1600 NORTH CAPITOL ST NE",44.952551,-123.021445,44.952501,44.952601,-123.021495,-123.021395
"341","3900 BENNING RD NE",38.8952269,-76.9485300061566,38.8951299,38.8953223,-76.9486618,-76.9483982
"342","1400 9TH ST NW",38.90880005,-77.0241761947067,38.9086948,38.9088885,-77.0242391,-77.0241129
"343","14TH ST NW",27.7847575,-82.6528406,27.7811526,27.7865856,-82.652852,-82.6528182
"344","700 12TH ST NW",27.779466,-82.650813,27.779416,27.779516,-82.650863,-82.650763
"345","WISC & M ST NW",37.727601,-83.919837,37.726194,37.728837,-83.921624,-83.917697
"346","5100 SOUTHERN AVE SE",38.877004,-76.929894,38.876954,38.877054,-76.929944,-76.929844
"347","1800 BENNING RD NE",38.8993248,-76.9773425383463,38.8992705,38.8993795,-76.977384,-76.9773003
"348","1500 34TH ST NW",38.9089125,-77.0679832,38.9088625,38.9089625,-77.0680332,-77.0679332
"349","1300 NEW YORK AVE NE",38.914866,-76.987834,38.914816,38.914916,-76.987884,-76.987784
"350","2400 CONNECTICUT AVE NW",38.9318362,-77.056343,38.9318362,38.9330565,-77.057048,-77.056343
"351","13TH ST NW",27.7729748,-82.6517723,27.7725185,27.7729748,-82.6517723,-82.6517694
"352","1600 BENNING RD NE",38.9002618,-76.9798435,38.9002118,38.9003118,-76.9798935,-76.9797935
"353","300 3RD ST NW",44.984696,-93.274942,44.984646,44.984746,-93.274992,-93.274892
"354","K ST NW",38.9025235,-77.0421925,38.9024735,38.9025735,-77.0429455,-77.0421925
"355","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"356","4800 CANAL RD NW",38.919072,-77.100684,38.919022,38.919122,-77.100734,-77.100634
"357","500 FLORIDA AVE NE",38.90678985,-76.9989922573438,38.9067073,38.9068712,-76.9991122,-76.9988725
"358","3300 MINNESOTA AVE SE",38.882127,-76.958692,38.882077,38.882177,-76.958742,-76.958642
"359","SOUTH CAPITOL & I ST SW",35.6727297,-105.9574718,35.6677297,35.6777297,-105.9624718,-105.9524718
"360","1800 BENNING RD NE",38.8993248,-76.9773425383463,38.8992705,38.8993795,-76.977384,-76.9773003
"361","18TH/CALIFORNIA ST NW",38.916845,-77.046485,38.916767,38.916921,-77.0467367,-77.04623
"362","34TH ST NW",38.9334876,-77.0663899,38.9332675,38.9334876,-77.0663899,-77.0663885
"363","14TH ST NW",27.7847575,-82.6528406,27.7811526,27.7865856,-82.652852,-82.6528182
"364","700 49TH ST NE",45.2234465,-93.6312524,45.223394,45.2235952,-93.6337904,-93.6300175
"365","900 4TH ST NW",27.7261106434847,-82.439322,27.726060643485,27.726160643485,-82.439372,-82.439272
"366","1700 BENNING RD NE",38.89953,-76.979095,38.89948,38.89958,-76.979145,-76.979045
"367","1200 BRANCH AVE SE",38.875536,-76.961044,38.875486,38.875586,-76.961094,-76.960994
"368","600 M ST SE",47.3027976,-122.2130906,47.3027476,47.3028476,-122.2131406,-122.2130406
"369","700 12TH ST NW",27.779466,-82.650813,27.779416,27.779516,-82.650863,-82.650763
"370","2500 NORTH CAPITOL ST NW",38.9453926,-77.0074495,38.9453926,38.9461053,-77.0074725,-77.0074495
"371","1300 ALABAMA AVE SE",34.178025,-86.827266,34.175135,34.181091,-86.827284,-86.827055
"372","200 NEW YORK AVE NW",38.90545095,-77.0137482987197,38.9054082,38.9055186,-77.0138123,-77.0136877
"373","MASSACHUSETTS AVE NW",38.928044,-77.072397,38.927778,38.928261,-77.0726898,-77.072023
"374","700 12TH ST NW",27.779466,-82.650813,27.779416,27.779516,-82.650863,-82.650763
"375","400 K ST NW",35.396661,-94.418935,35.396611,35.396711,-94.418985,-94.418885
"376","2400 CONNECTICUT AVE NW",38.9318362,-77.056343,38.9318362,38.9330565,-77.057048,-77.056343
"377","INDEPENDENCE AVE SE",38.887615,-77.0047105,38.8876078,38.887615,-77.0059234,-77.0040276
"378","K ST NW",38.9025235,-77.0421925,38.9024735,38.9025735,-77.0429455,-77.0421925
"379","BRYANT ST NW",38.920948,-77.013565,38.920668,38.9213076,-77.014935,-77.012153
"380","5400 CLARA BARTON PKY NW",38.930729,-77.112058,38.9303217,38.931042,-77.112303,-77.111782
"381","300 K ST NW",34.178738,-97.139574,34.178688,34.178788,-97.139624,-97.139524
"382","N/SOUTH CAPITOL ST SW",38.8358305,-77.007864,38.8356926,38.8362942,-77.008064,-77.0077835
"383","2500 NORTH CAPITOL ST NW",38.9453926,-77.0074495,38.9453926,38.9461053,-77.0074725,-77.0074495
"384","1100 HOWARD RD SE",38.8624728241707,-76.9949993678005,38.862422824171,38.862522824171,-76.995049367801,-76.994949367801
"385","EAST CAPITOL ST SE",38.8897005,-76.9280992,38.8896992,38.8897076,-76.928792,-76.927976
"386","2500 NORTH CAPITOL ST NW",38.9453926,-77.0074495,38.9453926,38.9461053,-77.0074725,-77.0074495
